id,name,type,location,address,tel,business_area,gcj_x,gcj_y,wgs_x,wgs_y
B0JUNU4956,大众歌舞会所,体育休闲服务;娱乐场所;迪厅,"112.976125,28.019925",北塘路101号,[],[],112.976125,28.019925,112.97060253602316,28.023345013415867
B0FFM15333,湖南省湘民康复养老中心,体育休闲服务;度假疗养场所;疗养院,"112.974847,28.025758",南托街道湘康街16号,17375757322,[],112.974847,28.025758,112.96932829596267,28.02918228074035
B0FFL1GLA8,长沙康华睦邻健康养老服务有限公司,体育休闲服务;度假疗养场所;疗养院,"112.974900,28.025404",南托街道湘康街16号湘民康复养老中心,17375757322,[],112.9749,28.025404,112.969381149767,28.02882808826194
B0LKTHVMYH,玖柒萌宠小筑,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.977349,28.027334",领秀金都入口进来五六十米3栋旺琪超市楼下,19911511050,[],112.977349,28.027334,112.97182186562151,28.03075182162934
B0FFKWD7AZ,荷叶塘老鬼钓场,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.979975,27.998768",湘江南路附近,[],[],112.979975,27.998768,112.97444124700831,28.002174294832795
B0FFJGPF1B,小毛草莓采摘园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.981515,28.001253",南拖街道,18590926665,[],112.981515,28.001253,112.97597576726,28.004655412590317
B0LUVUDOPO,小李葡萄采摘园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.981714,28.001427",沿江村丰城四组小毛草莓园旁,15858928501,[],112.981714,28.001427,112.97617406704414,28.004828884359462
B0FFKGB4X2,宏远搏击拳击散打MMA综合训练馆,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.979991,28.000669",南托街道丰城四组,15200934485,[],112.979991,28.000669,112.97445704169384,28.004075549438433
B0L2B5K1JO,四季采摘园,体育休闲服务;休闲场所;采摘园,"112.981728,28.001445",小李葡萄采摘园东北侧,[],[],112.981728,28.001445,112.97618801729402,28.00484684807044
B0KK4UTI7P,九隆草莓园,体育休闲服务;休闲场所;采摘园,"112.981934,28.001208",南托街道沿江村丰城四组,15080949112,[],112.981934,28.001208,112.97639332459194,28.00460923507192
B0JARH4412,秋风草莓园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.979451,28.004582",祝山塘垂钓南侧210米,[],[],112.979451,28.004582,112.97391857150511,28.007990647701142
B0FFHWOXDQ,大成湖垂钓,体育休闲服务;休闲场所;垂钓园,"112.978791,28.008352",勇哥垂钓东南侧260米,[],[],112.978791,28.008352,112.97326051246876,28.011763040934703
B0G04B7Z2I,中益棋牌,体育休闲服务;娱乐场所;棋牌室,"112.982494,28.014672",京港线鑫天山城明珠,15874903181,[],112.982494,28.014672,112.97695031716482,28.018073743984818
B0MBYG4A1F,陈塘垂钓园,体育休闲服务;休闲场所;垂钓园,"112.977825,28.017825",融城路与天心大道辅路交叉口西320米,[],[],112.977825,28.017825,112.9722970213775,28.021240117103982
B0LDO15U2P,千乐会俱乐部,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.979910,28.022611",北塘路29号,[],[],112.97991,28.022611,112.97437457790754,28.026021129924253
B0IA9MNGAD,书香茶社·24小时自助棋牌室,体育休闲服务;娱乐场所;棋牌室,"112.979564,28.023809",南托街道北塘社区商贸城1区36-37号三楼,13647499613,[],112.979564,28.023809,112.97402966217842,28.02722026086934
B0J07AGJ9O,飓丰台球俱乐部(北塘商业城店),体育休闲服务;运动场馆;台球厅,"112.981768,28.023504",南托街道市场路6号北塘商业城三楼,13407316618,[],112.981768,28.023504,112.9762261283975,28.026909104602286
B0MBMC7E37,小铁24h自助台球(长沙天心南托店),体育休闲服务;运动场馆;台球厅,"112.980086,28.024398",南托街道北塘社区暮南中路25、29号4层,18900711619,[],112.980086,28.024398,112.97454983517554,28.027807909628624
B0GU4AR73B,奇缘游乐场,体育休闲服务;休闲场所;游乐场,"112.978617,28.023835",中意二路892号北塘社区2楼,15974178819,[],112.978617,28.023835,112.97308587371049,28.02724886007959
B0FFGXUF5W,长龙网络会所,体育休闲服务;娱乐场所;网吧,"112.981620,28.024153",暮云镇南托岭社区市场路98号,13378015352,[],112.98162,28.024153,112.97607858771715,28.027558614234685
B0K0UL2XON,雀发潮棋牌(暮南中路),体育休闲服务;娱乐场所;棋牌室,"112.980040,28.024425",暮南路27号刘莎口腔5楼,18692295563,[],112.98004,28.024425,112.97450399016468,28.027835040621223
B0LRXR2PL8,乐在棋中红中转转娱乐室,体育休闲服务;娱乐场所;棋牌室,"112.982390,28.022240",创业路与诚信路交叉口西北80米,[],[],112.98239,28.02224,112.97684607678656,28.025643174886994
B0L2MZYZJV,歌之林,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.982235,28.021768",南托街道市场路106号,[],[],112.982235,28.021768,112.97669165129014,28.025171539210323
B0JKHY9NWM,礼涵山自助台球(南托岭店),体育休闲服务;运动场馆;台球厅,"112.981054,28.024570",南托街道暮南中路55号,19310082009,[],112.981054,28.02457,112.97551450394805,28.027977252876994
B0JALRCH20,四个朋友·自助棋牌(暮云店),体育休闲服务;娱乐场所;棋牌室,"112.981091,28.024576",暮南路与北塘路交叉口东60米,[],[],112.981091,28.024576,112.9755513762531,28.027983150874185
B0FFKZHBU3,滚球de店(南托岭店),体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.980756,28.024691",暮南中路46号,0731-86242450,[],112.980756,28.024691,112.975217517877,28.028099098500313
B0FFJUFIRN,一家国粹自助棋牌馆,体育休闲服务;娱乐场所;棋牌室,"112.979251,28.024682",南托街道暮南中路2号五楼,15173135354,[],112.979251,28.024682,112.97371765739541,28.028094250130245
B0L0UYV6PR,萌八台球,体育休闲服务;运动场馆;台球厅,"112.981137,28.024578",暮南路与北塘路交叉口东60米,[],[],112.981137,28.024578,112.97559721788902,28.02798502321425
B0G297R2CT,星辰台球城,体育休闲服务;运动场馆;台球厅,"112.981800,28.024616",暮南路91号,15674704196;18274718228,[],112.9818,28.024616,112.97625792958216,28.028021180054655
B0FFKUM8G9,零一瑜伽·普拉提(南托店),体育休闲服务;运动场馆;健身中心,"112.981250,28.024750",暮云镇南湖大道68鸿森宾馆三楼,13975115558,[],112.98125,28.02475,112.97570981540379,28.02815673417236
B0KRM1XDMA,长沙市628健身工作室,体育休闲服务;运动场馆;健身中心,"112.981725,28.024575",暮南路与诚信路交叉口西100米,13723880843;15116490208,[],112.981725,28.024575,112.97618319182644,28.027980383546456
B0H0UDL5N8,悦城私人影吧,体育休闲服务;影剧院;电影院,"112.981636,28.024831",南托街道南湖大道72号,15308460755,[],112.981636,28.024831,112.97609447867717,28.02823666997762
B0K1ADS4R8,熊猫球社24h自助台球(长沙市天心区暮南路店),体育休闲服务;运动场馆;运动场所,"112.981690,28.024811",暮南路72号三楼,19973297929,[],112.98169,28.024811,112.9761482939073,28.02821651623634
B0HABUPUNO,酷点台球俱乐部,体育休闲服务;运动场馆;台球厅|购物服务;专卖店;专营店,"112.981973,28.024630",南湖大道56号,[],[],112.981973,28.02463,112.97643033061604,28.028034698330227
B0KU31GR3C,发财小屋自助棋牌室,体育休闲服务;娱乐场所;棋牌室,"112.981735,28.024830",南托岭暮南路70-72号二楼,19873063970,[],112.981735,28.02483,112.97619313705289,28.028235393353313
B0FFG2DX6V,长沙市天心区广运羽毛球馆,体育休闲服务;运动场馆;羽毛球场,"112.980083,28.026302",教育街与北塘路交叉口北160米,13548980731,[],112.980083,28.026302,112.97454669432813,28.029712199204532
B0FFFWP302,红太阳电竞专业FPS体验馆(市场路店),体育休闲服务;娱乐场所;网吧,"112.982287,28.026604",暮云镇南托岭市场路82号,[],[],112.982287,28.026604,112.97674308709965,28.030008110209238
B0L1UK1SBR,红中转转麻将馆,体育休闲服务;娱乐场所;棋牌室,"112.982125,28.025875",诚信路与教育街交叉口西北80米,[],[],112.982125,28.025875,112.97658170593549,28.029279456783136
B0LKMU6AJ8,老宋农家乐,体育休闲服务;休闲场所;露营地,"112.982851,27.985226",兴马洲西边堤上沪昆高铁桥往南150米处,[],[],112.982851,27.985226,112.97730841468429,27.988622118617034
B0LKRK4LO2,柿子树垂钓园,体育休闲服务;休闲场所;垂钓园,"112.983425,27.997275",[],[],[],112.983425,27.997275,112.9778794608358,28.000671424729482
B0FFGDKDHX,青儿蝶农庄,体育休闲服务;休闲场所;休闲场所,"112.984065,28.005946",107国道世光五金厂西南侧200米,[],[],112.984065,28.005946,112.97851653696891,28.00934197056465
B0KU2Z441E,八仙水库钓鱼场,体育休闲服务;休闲场所;垂钓园,"112.987570,28.008928",南托街道沿江村刘家塘组,13307310547,[],112.98757,28.008928,112.98200892314732,28.01231439034863
B0KUPDVHYC,卓友台球,体育休闲服务;运动场馆;台球厅,"112.983487,28.021466",创业路159号,17708463558,[],112.983487,28.021466,112.97793932354526,28.02486597027336
B0I6B5QTB6,速八台球俱乐部,体育休闲服务;运动场馆;台球厅,"112.983203,28.021554",南托街道创业路8楼,[],[],112.983203,28.021554,112.97765630646178,28.024954785246837
B0M61HI1QL,旭天台球俱乐部,体育休闲服务;运动场馆;台球厅,"112.983175,28.021525",诚信路与创业路交叉口东南40米,[],[],112.983175,28.021525,112.97762840627519,28.02492585989324
B0K0657K2E,四个朋友24小时自助棋牌室(北盛店),体育休闲服务;娱乐场所;棋牌室,"112.988379,27.999450",兴盛路122号,[],[],112.988379,27.99945,112.9828157907681,28.002832570424488
B0L3KLCJGH,衡风台球俱乐部,体育休闲服务;运动场馆;台球厅,"112.988943,28.002486",暮云街道花园岭社区中意三路19号二楼,13714493361,[],112.988943,28.002486,112.98337753109772,28.005867406554852
B0FFG85CC4,中乐网吧,体育休闲服务;娱乐场所;网吧,"112.989759,28.001161",中意三路110号,[],[],112.989759,28.001161,112.98419070825807,28.004539819132507
B0J0T1YUFG,动杆地带台球棋牌,体育休闲服务;运动场馆;台球厅,"112.989361,28.001114",蓉云街道莲华村大心大道4412号2层201号,17773153729,[],112.989361,28.001114,112.98379414145978,28.004493973735944
B0LAJKG0K2,j8麻将,体育休闲服务;娱乐场所;棋牌室,"112.989881,28.000941",中意三路87号,17601483035,[],112.989881,28.000941,112.98431228713754,28.00431942805653
B0JGO7V710,球手台球,体育休闲服务;运动场馆;台球厅,"112.989929,28.000738",天心大道4441号,[],[],112.989929,28.000738,112.98436013066168,28.00411625587275
B0LBHCMED9,恋尚健身铁馆,体育休闲服务;运动场馆;健身中心,"112.988447,28.003699",中意三路59号4楼,19918929928,[],112.988447,28.003699,112.98288320970481,28.00708203820013
B0L2XZXQI3,568台球俱乐部(长沙科技职业学院店),体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.987825,28.003225",南托街道沿江村巷子屋组296号现天心大道4296号,[],[],112.987825,28.003225,112.9822634680953,28.006609768166484
B0J24ZXG9N,五分点台球俱乐部,体育休闲服务;运动场馆;台球厅,"112.990417,27.999971",湖南科技职业学院天心校区东北门东南100米,[],[],112.990417,27.999971,112.9848464347905,28.003347706921943
B0HU76V9G4,创想飓风TrickingXMA运动中心,体育休闲服务;运动场馆;运动场所,"112.991820,28.023863",团结路与暮南路交叉口南100米,15367841943,[],112.99182,28.023863,112.98624246188324,28.027239236945068
B0JUOCEUI5,四个朋友24小时无人自助棋牌(洋海塘店),体育休闲服务;娱乐场所;棋牌室,"112.988035,28.023779",含浦路与麓山南路交叉口南180米,[],[],112.988035,28.023779,112.98247108349605,28.027166290896016
B0LDUHAHTP,蓝风微短剧基地,体育休闲服务;影剧院;剧场,"112.992500,28.020466",南托街道南北干道89号鑫根建材家居广场2楼,[],[],112.9925,28.020466,112.98692026653602,28.02383972410193
B0KR9XN6JB,佛奥康桥水岸游泳池,体育休闲服务;运动场馆;游泳馆,"112.991375,28.025975",团结路与暮南路交叉口西北140米,[],[],112.991375,28.025975,112.9857989043738,28.029352859658367
B0JBMHZA7Q,四个朋友·自助棋牌(芒果雅苑店),体育休闲服务;娱乐场所;棋牌室,"112.988035,28.027017",车站南路与红花坡路交叉口北180米,[],[],112.988035,28.027017,112.98247082572028,28.03040476925844
B0J3PS3W1J,兴马洲青客野奢营地,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.993757,27.981183",中意三路431号,15673239007,[],112.993757,27.981183,112.98817582534933,27.984546850825097
B0I25HE08G,兴马洲露营,体育休闲服务;休闲场所;露营地,"112.993889,27.980981",陶托街道创业路159号电于商务产业园901房004号,17775851069,[],112.993889,27.980981,112.98830736039747,27.984344426222545
B0H0TSOHO3,小威草莓园,体育休闲服务;休闲场所;采摘园,"112.994374,27.993426",G107(京港线),18972980925,[],112.994374,27.993426,112.9887895994961,27.996789987701817
B0LKFATHB5,豪旺路亚基地,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.997612,27.993156",中意三路251号,18975399516,[],112.997612,27.993156,112.99201575346416,27.99651027407011
B0K3K5A818,长沙一二山生态农庄,体育休闲服务;休闲场所;休闲场所,"112.994617,27.996837",中意三路205号,[],[],112.994617,27.996837,112.98903144018713,28.00020080599816
B0IKBCCUA0,芳芳草莓园,体育休闲服务;休闲场所;采摘园,"112.994203,27.996121",暮云镇莲华村竹园里,18975876377,[],112.994203,27.996121,112.9886190087212,27.99948592373222
B0LR6AFZP3,长沙市天心区爱麻仕棋牌馆,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"112.995924,28.014515",南托街道南鑫社区南塘安置区二区12栋1201号二楼,[],[],112.995924,28.014515,112.99033224684563,28.017877652729567
B0KBK9DN1Y,四个朋友自助棋牌(南塘小区店),体育休闲服务;娱乐场所;棋牌室,"112.996728,28.014579",南塘小区二区十二栋二楼集客华联楼上,17710624339,[],112.996728,28.014579,112.99113329185434,28.01793925889855
B0FFGYNX69,明扬网络会所,体育休闲服务;娱乐场所;网吧,"112.997627,28.016895",暮云镇伊莱克斯大道南塘安置小区1区3栋,[],[],112.997627,28.016895,112.9920288023218,28.02025291682051
B0JGN5X9UA,晟恩台球俱乐部,体育休闲服务;运动场馆;台球厅,"112.997627,28.016907",星光艺术幼儿园北门北210米,13974944435,[],112.997627,28.016907,112.99202880136295,28.020264918634126
B0K3X54JNZ,九九瑜伽·普拉提(南塘小区店),体育休闲服务;运动场馆;健身中心,"112.996392,28.015246",南塘安置小区二区3栋308号2楼九九瑜伽·普拉提,18873119771,[],112.996392,28.015246,112.99079847202732,28.01860736527863
B0FFLCEPDC,浩毅跆拳道(南塘安置小区店),体育休闲服务;运动场馆;跆拳道场馆,"112.997654,28.016107",星光艺术幼儿园北门东北120米,[],[],112.997654,28.016107,112.99205576594736,28.019464716637163
B0KRDMLBDJ,壹筒江湖24小时自助棋牌室(南塘小区店),体育休闲服务;娱乐场所;棋牌室,"112.997605,28.015302",南托街道南塘小区二区2栋201号2楼(蜜雪冰城楼上),13319516639,[],112.997605,28.015302,112.99200701054353,28.01865974154689
B0I095NM0F,轩轩草莓园,体育休闲服务;休闲场所;采摘园,"113.000547,27.981488",高果糖家属区兴马洲渡口,15355001244,[],113.000547,27.981488,112.99494086361977,27.984831570977136
B0GRHATD5K,星星棋牌,体育休闲服务;娱乐场所;棋牌室,"113.002288,27.987454",曹塘街与新正街交叉口西南40米,13974918967,[],113.002288,27.987454,112.99667494826375,27.990793281634524
B0KD9H2DNB,梨膏糖直播山庄,体育休闲服务;度假疗养场所;度假村,"112.999148,27.999432",盘古庙7号,[],[],112.999148,27.999432,112.99354559450988,28.00278265405869
B0H1CU504U,金麦汇国际商务,体育休闲服务;娱乐场所;KTV,"113.001256,28.008281",芙蓉南路1154号,13337218768,[],113.001256,28.008281,112.9956451006532,28.01162668184521
B0FFLCDXSG,香香麻将馆,体育休闲服务;娱乐场所;棋牌室,"112.997747,28.007985",南六线,[],[],112.997747,28.007985,112.99214907263723,28.011341195514383
B0M6968SKP,正德运动馆,体育休闲服务;运动场馆;运动场所,"112.998135,28.009820",中福路与东四线交叉口西南120米,[],[],112.998135,28.00982,112.99253549779972,28.013175313952885
B0L1KLUN7C,青梧(潜成班)幸福庄园基地,体育休闲服务;休闲场所;休闲场所,"113.002644,28.013088",芙蓉南路4段,18075999373,[],113.002644,28.013088,112.99702757910717,28.016430228475368
B0LK2URK2H,学霸台球厅,体育休闲服务;运动场馆;台球厅,"112.999438,28.009994",中福路与东四线交叉口东南80米,19898816660,[],112.999438,28.009994,112.9938336804756,28.013345424180404
B0K2VC9KCZ,小浪网吧,体育休闲服务;娱乐场所;网吧,"113.000649,28.018426",花之林大厦116-117号,13707315245,[],113.000649,28.018426,112.99503953334275,28.02177505929608
B0LA69BG6X,循巅24小时自助台球社,体育休闲服务;运动场馆;台球厅,"112.998724,28.015695",暮云南塘安置小区1区16栋1609门面,18079203440,[],112.998724,28.015695,112.99312185818168,28.019049441773515
B0LDMR8FT9,好运来娱乐棋牌室,体育休闲服务;娱乐场所;棋牌室,"112.998133,28.016877",南塘路与融城路交叉口东南80米,[],[],112.998133,28.016877,112.99253294123424,28.020233395906885
B0LK54SIEH,源·棋牌室,体育休闲服务;娱乐场所;棋牌室,"113.000573,28.023256",愿景·山水印象南门西170米,[],[],113.000573,28.023256,112.99496342776787,28.026606010974607
B0L33RBMS3,乐事官方旗舰店(芙蓉南路店),体育休闲服务;娱乐场所;娱乐场所,"113.002225,28.023575",创业路与芙蓉南路辅路交叉口东300米,[],[],113.002225,28.023575,112.99660929074723,28.02692007327332
B0LDXXINBK,众旺红中棋牌娱乐会所,体育休闲服务;娱乐场所;棋牌室,"113.000078,28.026783",中悦领秀城南1门旁,[],[],113.000078,28.026783,112.99446997464497,28.030135024326913
B0LB9USDEU,网陌陌网咖,体育休闲服务;娱乐场所;网吧,"112.998432,28.026404",南湖路芙蓉南路四段1109号,13873168056,[],112.998432,28.026404,112.99283007818926,28.029760920113187
B0L1798QXM,在这里·瑜伽普拉提,体育休闲服务;运动场馆;健身中心,"112.998149,28.025759",芙蓉南路1111号山水印象G12栋106,18473737606,[],112.998149,28.025759,112.9925481723174,28.029116674821328
B02DB0WSEF,龙凤山庄(芙蓉南路店),体育休闲服务;休闲场所;休闲场所,"113.005790,27.995920",暮云镇暮云新村内高家冲组,0731-86912537,[],113.00579,27.99592,113.00016329830714,27.999250044404143
B0HRCLLTQ8,迪儿草莓采摘园,体育休闲服务;休闲场所;采摘园,"113.004438,28.003633",暮云镇莲华村,13409656299;18390894498,[],113.004438,28.003633,112.99881569042815,28.00696834629689
B0HRCSMBHO,小何草莓园,体育休闲服务;休闲场所;采摘园,"113.003864,28.003548",莲河左家塘,13409656299,[],113.003864,28.003548,112.99824382404888,28.006885068921452
B0FFK3GZ5O,小戴草莓园,体育休闲服务;休闲场所;采摘园,"113.002788,28.001429",莲华村,15073166703;15715720363,[],113.002788,28.001429,112.99717197919244,28.004768990355718
B0J0O79HFY,嘿哈猫长沙智慧社区健身中心(幸福庄园店),体育休闲服务;运动场馆;健身中心,"113.003821,28.011511",芙蓉南路1163号幸福庄园福园8栋1单元旁,[],[],113.003821,28.011511,112.99820034560396,28.01484942972624
B0J33DUP23,幸福庄园剧院大礼堂,体育休闲服务;影剧院;剧场,"113.004627,28.013852",颐康路与淞园路交叉口西北60米,[],[],113.004627,28.013852,112.9990031713054,28.017188349712953
B0LAOLRINI,丫丫智慧果园,体育休闲服务;休闲场所;采摘园,"113.010030,28.006979",暮云街道莲华村,18670776300,[],113.01003,28.006979,113.00438671541922,28.010297961726234
B0HUTMWK74,王家湾山庄,体育休闲服务;休闲场所;休闲场所,"113.019408,27.980814",暮云街道暮云新村黄金湾组117号,[],[],113.019408,27.980814,113.01373249012914,27.984100781272886
B0KDV1ZLCW,大获钓场,体育休闲服务;休闲场所;垂钓园,"113.022049,28.019674",曲尺塘,18569555165,[],113.022049,28.019674,113.01636086145618,28.022959132260528
B0JD47LOBE,耀少垂钓,体育休闲服务;休闲场所;垂钓园,"113.024364,27.988271",碧家冲路与336乡道交叉口东140米,[],[],113.024364,27.988271,113.01867016298071,27.991544533934494
B0JGMZ3HD7,湖塘垂钓,体育休闲服务;休闲场所;垂钓园,"113.025142,28.003800",G4京港澳高速x050号,15111185633,[],113.025142,28.0038,113.01944416161447,28.00707375488666
B0FFMGQ70R,长沙绿叶岛休闲垂钓园,体育休闲服务;休闲场所;垂钓园,"113.027509,28.005282",暮云街道许兴村第3组,13142118965,[],113.027509,28.005282,113.0218027534875,28.008549238211042
B0K3P56G76,纵横新世界钓场,体育休闲服务;休闲场所;垂钓园,"113.024740,28.016712",跳马镇坪塘,18773169288,[],113.02474,28.016712,113.01904253589052,28.019988892933736
B0L2BZJ0HN,柳树塘钓场,体育休闲服务;休闲场所;垂钓园,"113.026209,28.024811",[],13975139775,[],113.026209,28.024811,113.02050571237211,28.028084896752734
B0H60CKDXP,人形山农庄,体育休闲服务;休闲场所;休闲场所,"113.029866,27.999988",许兴村人形山农庄,13873267590;15173214829,[],113.029866,27.999988,113.02415204124729,28.00324779002393
B0HKVC8JTU,水口山生态钓场,体育休闲服务;休闲场所;垂钓园,"113.035672,28.010285",跳马镇田心桥村化香嘴组57号,15386450149,[],113.035672,28.010285,113.02993770079854,28.0135305579695
B02DB068YW,南华大学附属第七医院(湖南省荣军优抚医院),医疗保健服务;综合医院;综合医院,"112.974714,28.024206",天心大道3616号,13974985566,[],112.974714,28.024206,112.96919585576931,28.027630402804956
B0FFMEDPDP,湖南省养老服务和康复辅具指导中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.974422,28.025515",长沙市天心区南托街道天心大道湘康街16号,0731-84729601,[],112.974422,28.025515,112.96890470962168,28.028940366806616
B0FFJPZPRA,南华大学附属第七医院(湖南省荣军优抚医院)第二住院部,医疗保健服务;综合医院;综合医院,"112.977461,28.026100",南托街道中意二路828号,[],[],112.977461,28.0261,112.97193358793123,28.02951733716277
B0JGH6NU2P,君林养生,医疗保健服务;医药保健销售店;医疗保健用品,"112.980353,28.022690",北塘路与暮南路交叉口南180米,15116116446;18670022980,[],112.980353,28.02269,112.974816057733,28.026098918068083
B0L27LL1TB,湘勇大药房店,医疗保健服务;医药保健销售店;药房,"112.979960,28.023013",天心大道辅路与暮南路交叉口东南160米,[],[],112.97996,28.023013,112.97442437536321,28.02642305182588
B0L69DVQ80,果集集24小时无人成人用品店,医疗保健服务;医药保健销售店;医疗保健用品,"112.981144,28.021870",市场路108号,[],[],112.981144,28.02187,112.97560440878085,28.025276601302572
B0KDGMIAAT,春华中药养生馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.981152,28.021959",创业路与诚信路交叉口西180米,[],[],112.981152,28.021959,112.97561237419684,28.02536559231741
B0JR4S3EGO,蒙福养生馆,医疗保健服务;医药保健销售店;医疗保健用品,"112.980265,28.023439",南托岭商贸城1区38号,19873149431,[],112.980265,28.023439,112.97472829937843,28.02684827280631
B0KAHR0OWY,长沙天心赵荫林诊所,医疗保健服务;诊所;诊所,"112.980085,28.023501",北塘路与暮南路交叉口南120米,[],[],112.980085,28.023501,112.97454890977173,28.026910779352647
B0H1GCUJ3U,健耳听力助听器(长沙南湖大道店),医疗保健服务;医药保健销售店;医疗保健用品,"112.978905,28.023764",暮云镇南托岭公交车站(大热门旁边),4001511680,[],112.978905,28.023764,112.97337290425891,28.02717706224955
B0H3YU7M88,王氏鼻炎馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.981921,28.021975",南托街道彭家井7栋王氏鼻炎馆,19186546299,[],112.981921,28.021975,112.97637872121233,28.02537944932825
B02DB0X0TG,寿安诊所,医疗保健服务;诊所;诊所,"112.981709,28.023268",彭家井1,[],[],112.981709,28.023268,112.9761673508419,28.02667323437383
B0L23Z4MOJ,同云烯灸温养馆(暮云店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.980580,28.023969",北塘路13号,17749680707,[],112.98058,28.023969,112.97504217876661,28.027377479554573
B0G37S82DK,齿馨口腔,医疗保健服务;专科医院;口腔医院,"112.981452,28.023870",暮云街道北塘路33号,[],[],112.981452,28.02387,112.9759111895072,28.027276040959244
B0FFLAASDR,长沙天心刘莎口腔诊所,医疗保健服务;专科医院;口腔医院,"112.980060,28.024422",南托街道暮南路27号,0731-85713056,[],112.98006,28.024422,112.97452392209048,28.027831984967694
B0MBM57A3M,惠耳听力(顺达康医疗器械店),医疗保健服务;医药保健销售店;医疗保健用品,"112.979525,28.024325",暮南路3号,[],[],112.979525,28.024325,112.9739907539983,28.027736444627486
B0J3CXGUQ3,百仁堂中医诊所,医疗保健服务;诊所;诊所,"112.982244,28.022048",创业路与诚信路交叉口西北80米,[],[],112.982244,28.022048,112.97670059788626,28.025451555742336
B0FFHP4HXP,顺达康医疗器械,医疗保健服务;医药保健销售店;医疗保健用品,"112.978883,28.023927",南托街道北塘村综合商业楼884号,0731-85477038;13507476583,[],112.978883,28.023927,112.97335096588513,28.027340146633865
B0FFKG99A8,老百姓大药房(南托精诚店),医疗保健服务;医药保健销售店;药房,"112.981679,28.023869",北塘路3号,17373120117,[],112.981679,28.023869,112.97613740667234,28.027274407391495
B0LKVM3ZCB,祖仁堂熏蒸养生馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.979512,28.024269",南托岭南湖大道3号2层,18692208842,[],112.979512,28.024269,112.97397780268605,28.027680472074223
B0FFHKES6I,天心区南托街道社区卫生服务中心,医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所,"112.978759,28.024368",南托街道中意二路876号,0731-86905520,[],112.978759,28.024368,112.9732273509123,28.027781551135774
B02DB0TMAS,养天和大药房(南托岭店),医疗保健服务;医药保健销售店;药房,"112.980339,28.024450",暮云镇南托岭暮南中路37号,13574812946,[],112.980339,28.02445,112.974801965971,28.02785921810267
B0L12ATOBV,爱心驿站(诚益信大药房南湖店),医疗保健服务;医药保健销售店;药房,"112.979694,28.024397",南托街道南托岭社区南湖大道3号,0731-86802209,[],112.979694,28.024397,112.97415917274772,28.02780799030072
B0FFG40XGO,诚益信大药房(暮南路店),医疗保健服务;医药保健销售店;药房,"112.979512,28.024378",南湖大道3号,0731-86902069,[],112.979512,28.024378,112.97397779403833,28.02778948822358
B0LKVU5LAK,远方安选·健康食品(南托岭店),医疗保健服务;医药保健销售店;医疗保健用品,"112.981852,28.023872",南托街道南托岭社区市场路7号,[],[],112.981852,28.023872,112.97630980902679,28.027276924436883
B0IRXR0EME,筋骨康,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"112.982572,28.022888",诚信路与创业路交叉口北120米,[],[],112.982572,28.022888,112.97702739411872,28.026290760369225
B0GKNN5W30,益丰大药房(长沙暮南路店),医疗保健服务;医药保健销售店;药房,"112.981705,28.024764",南托街道北塘社区暮南路68号,0731-86394195,[],112.981705,28.024764,112.97616324586227,28.028169467387773
B02DB0TMAT,利尔康大药房(暮云店),医疗保健服务;医药保健销售店;药房,"112.982519,28.024659",南湖大道111号,0731-86909886,[],112.982519,28.024659,112.97697443733404,28.028062172037504
B0ID96YJ4L,益丰大药房(长沙昆仑和府店),医疗保健服务;医药保健销售店;药房,"112.978278,28.026603",南托街道北塘社区昆仑和府二期1栋101,18073151377,[],112.978278,28.026603,112.97274779942153,28.030018193594724
B0FFLH1UD5,新诚智慧药馆(暮云店),医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,"112.981347,28.025038",南托街道教育街41号-1房,18569064645,[],112.981347,28.025038,112.97580645854264,28.028444506607418
B0FFJSCL8F,南华大学附属第七医院门诊,医疗保健服务;综合医院;综合医院,"112.978228,28.026121",天心大道3616号南华大学附属第七医院(湖南省荣军优抚医院),[],[],112.978228,28.026121,112.97269800632796,28.02953625872809
B0FFIKK117,老百姓健康药房(昆仑和府店),医疗保健服务;医药保健销售店;药房,"112.978275,28.026841",南托街道昆仑和府二期1栋105号,0731-86201698;15243639989,[],112.978275,28.026841,112.97274479066913,28.03025623678943
