name,location,address,tel,type,typecode,business_area,cityname,adname,pname,shopinfo,photos,distance,biz_ext,longitude,latitude,rating,cost,photo_urls
京门南门铜锅涮肉(北京旗舰店),"116.409509,39.915307",王府井东安门大街32号,18510208059,餐饮服务;中餐厅;火锅店,050117,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/42bef1a2c7ac81d63c18f03dc55b9331'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRSUOC0V/comment/content_media_external_file_11892_ss__1746001359385_74174016.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRSUOC0V/comment/796b9ddae897a43b8549aae4a3902360_2048_2048_80.jpg'}",,"{""cost"": ""136.00"", ""opentime2"": ""10:00-24:00,2026-02-16至2026-02-2310:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""10:00-24:00 10:00-22:00"", ""meal_ordering"": ""0""}",116.409509,39.915307,4.6,136.00,"http://store.is.autonavi.com/showpic/42bef1a2c7ac81d63c18f03dc55b9331,https://aos-comment.amap.com/B0JRSUOC0V/comment/content_media_external_file_11892_ss__1746001359385_74174016.jpg,https://aos-comment.amap.com/B0JRSUOC0V/comment/796b9ddae897a43b8549aae4a3902360_2048_2048_80.jpg"
笔记安顺夺夺粉火锅(崇文门店),"116.416943,39.898007",崇文门外大街3-15号(崇文门地铁站H西南口步行310米),15711181644,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/a5c2f345a9b29d34303f81aa47170555'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_14833908.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_03693207.jpg'}",,"{""cost"": ""78.00"", ""opentime2"": ""周一至周日 11:00-22:00"", ""rating"": ""4.5"", ""open_time"": ""11:00-22:00"", ""meal_ordering"": ""0""}",116.416943,39.898007,4.5,78.00,"https://store.is.autonavi.com/showpic/a5c2f345a9b29d34303f81aa47170555,https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_14833908.jpg,https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_03693207.jpg"
绿茶餐厅(北京银泰IN88店),"116.411819,39.916285",王府井大街88号北京王府井银泰in88购物中心3F层,18310956724,餐饮服务;中餐厅;中餐厅,050100,灯市口,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stdcc12055-8642-4c5c-ad45-41aa171d70c3&user=search&operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/706660e7a1ac547abf3e1208fc15ffd6'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFK09OPV/comment/010030639b7ea2ed2a80567372e25617_2048_2048_80.jpg'}",,"{""cost"": ""60.00"", ""opentime2"": ""周一至周日 10:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""10:00-22:00"", ""meal_ordering"": ""0""}",116.411819,39.916285,4.6,60.00,"http://store.is.autonavi.com/query_pic?id=stdcc12055-8642-4c5c-ad45-41aa171d70c3&user=search&operate=original,http://store.is.autonavi.com/showpic/706660e7a1ac547abf3e1208fc15ffd6,https://aos-comment.amap.com/B0FFK09OPV/comment/010030639b7ea2ed2a80567372e25617_2048_2048_80.jpg"
笔记安顺夺夺粉火锅(崇文门店),"116.416943,39.898007",崇文门外大街3-15号(崇文门地铁站H西南口步行310米),15711181644,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/a5c2f345a9b29d34303f81aa47170555'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_14833908.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_03693207.jpg'}",,"{""cost"": ""78.00"", ""opentime2"": ""周一至周日 11:00-22:00"", ""rating"": ""4.5"", ""open_time"": ""11:00-22:00"", ""meal_ordering"": ""0""}",116.416943,39.898007,4.5,78.00,"https://store.is.autonavi.com/showpic/a5c2f345a9b29d34303f81aa47170555,https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_14833908.jpg,https://aos-comment.amap.com/B0KRNLQLMB/comment/content_media_external_images_media_100009729_1733717956415_03693207.jpg"
德川家(王府井APM店),"116.411935,39.914674",王府井大街138号APM商场6层,17801529323,餐饮服务;外国餐厅;日本料理,050202,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stf7e16148-5f37-4867-92d2-c4fc5bc35025&user=search&operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7195127296d2ec342ebc40691742dc06'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/66490439d619ccce241d5b01d93b36d3'}",,"{""cost"": ""234.00"", ""opentime2"": ""周一至周五11:00-14:00；17:00-21:00；周六至周日16:30-21:00,2026年2月16日至2月23日11:00-14:00；17:00-21:00"", ""rating"": ""4.6"", ""open_time"": [], ""meal_ordering"": ""0""}",116.411935,39.914674,4.6,234.00,"http://store.is.autonavi.com/query_pic?id=stf7e16148-5f37-4867-92d2-c4fc5bc35025&user=search&operate=original,http://store.is.autonavi.com/showpic/7195127296d2ec342ebc40691742dc06,http://store.is.autonavi.com/showpic/66490439d619ccce241d5b01d93b36d3"
方砖厂69号炸酱面(前门大栅栏西街店),"116.393829,39.895368",北京城区大栅栏西街18号-1,13228492835,餐饮服务;中餐厅;中餐厅,050100,珠市口,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/d3c8c224122c7632474088ec33aad5e7'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J6M9QQ87/comment/4e3f2591ec78ee174c5312fbac5c0aba_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J6M9QQ87/comment/content_media_external_images_media_100001800_1725682085494_73073853.jpg'}",,"{""cost"": ""41.00"", ""opentime2"": ""08:00-22:00,2026-02-1608:00-16:00"", ""rating"": ""4.7"", ""open_time"": ""08:00-22:00 08:00-16:00"", ""meal_ordering"": ""0""}",116.393829,39.895368,4.7,41.00,"https://store.is.autonavi.com/showpic/d3c8c224122c7632474088ec33aad5e7,https://aos-comment.amap.com/B0J6M9QQ87/comment/4e3f2591ec78ee174c5312fbac5c0aba_2048_2048_80.jpg,https://aos-comment.amap.com/B0J6M9QQ87/comment/content_media_external_images_media_100001800_1725682085494_73073853.jpg"
南京大牌档(王府井银泰in88店),"116.411492,39.916493",王府井大街88号王府井银泰in88内4楼,010-59785111,餐饮服务;中餐厅;中餐厅,050100,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ad26dd4d4abaaadb48b5a232dac08311'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0188d396e20db6e265d4ca429b329b48'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b5cd5da0abfdc8ee096c41b91b6b275'}",,"{""cost"": ""68.00"", ""opentime2"": ""周一至周日 11:00-14:30,17:00-21:30"", ""rating"": ""4.6"", ""open_time"": ""11:00-14:30 17:00-21:30"", ""meal_ordering"": ""0""}",116.411492,39.916493,4.6,68.00,"http://store.is.autonavi.com/showpic/ad26dd4d4abaaadb48b5a232dac08311,http://store.is.autonavi.com/showpic/0188d396e20db6e265d4ca429b329b48,http://store.is.autonavi.com/showpic/6b5cd5da0abfdc8ee096c41b91b6b275"
西部马华牛肉面·烧烤(东单店),"116.417100,39.910393",北京城区东单三条8号国话先锋剧场B1,010-65285640;010-65286420,餐饮服务;中餐厅;清真菜馆,050121,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/c50f7663ea7294d1027f28190d97e722?operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A96P9J/comment/c96da79d273886cebe598e00957e94f4_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A96P9J/comment/content_media_external_images_media_1000097521_ss__1735912164408_47345407.jpg'}",,"{""cost"": ""33.00"", ""opentime2"": ""周一至周日 00:00-24:00 2026-02-16至2026-02-18 全天关闭"", ""rating"": ""4.5"", ""open_time"": ""24小时营业"", ""meal_ordering"": ""0""}",116.4171,39.910393,4.5,33.00,"https://store.is.autonavi.com/showpic/c50f7663ea7294d1027f28190d97e722?operate=original,https://aos-comment.amap.com/B000A96P9J/comment/c96da79d273886cebe598e00957e94f4_2048_2048_80.jpg,https://aos-comment.amap.com/B000A96P9J/comment/content_media_external_images_media_1000097521_ss__1735912164408_47345407.jpg"
倞·餐厅 PEKING LIANG (前门店),"116.397002,39.897387",大栅栏街道廊坊头条北京坊二期S2号楼二层01,18500103623,餐饮服务;中餐厅;中餐厅,050100,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0LUZ5UJMY/comment/content_media_external_file_1000078038_ss__1763344321390_67915767.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LUZ5UJMY/comment/content_media_external_file_1000071032_ss__1763332110615_87866248.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LUZ5UJMY/comment/175F9A9B_DD28_487E_917F_AACDDE587133_L0_001_1500_200_1759536354266_37971412.jpg'}",,"{""cost"": ""102.00"", ""opentime2"": ""10:00-22:00,2026年2月16日至2月17日关闭"", ""rating"": ""4.5"", ""open_time"": [], ""meal_ordering"": ""0""}",116.397002,39.897387,4.5,102.00,"https://aos-comment.amap.com/B0LUZ5UJMY/comment/content_media_external_file_1000078038_ss__1763344321390_67915767.jpg,https://aos-comment.amap.com/B0LUZ5UJMY/comment/content_media_external_file_1000071032_ss__1763332110615_87866248.jpg,https://aos-comment.amap.com/B0LUZ5UJMY/comment/175F9A9B_DD28_487E_917F_AACDDE587133_L0_001_1500_200_1759536354266_37971412.jpg"
百年前门铜锅涮肉(前门总店),"116.392740,39.895089",北京城区距地铁2号线前门地铁站C西南口步行628m大栅栏西街43号,010-66168266;13651297379;18514523345,餐饮服务;中餐厅;火锅店,050117,,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/007314ee448dc0b58433a60b37ac30c7'},{'title': [], 'url': 'https://aos-comment.amap.com/B0G3LUJBK7/comment/content_media_external_file_100054396_1758117433818_08090332.jpg'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/cc8e7da2bcca7482bb507b4dad39d57b?operate=original'}",,"{""cost"": ""78.00"", ""opentime2"": ""10:00-23:00,2026-02-03至2026-02-2810:00-23:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-23:00 10:00-23:00"", ""meal_ordering"": ""0""}",116.39274,39.895089,4.7,78.00,"http://store.is.autonavi.com/showpic/007314ee448dc0b58433a60b37ac30c7,https://aos-comment.amap.com/B0G3LUJBK7/comment/content_media_external_file_100054396_1758117433818_08090332.jpg,http://store.is.autonavi.com/showpic/cc8e7da2bcca7482bb507b4dad39d57b?operate=original"
众宜轩四合院涮肉(建国门店),"116.421256,39.904127",庆平胡同34院(崇文门地铁站F东北口步行480米),18001170926,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/92215c2552d66c21ddff83a186c888b8'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A9DB06/comment/512fc9e98152d3acfe484739aa7ce66a_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A9DB06/comment/f2bde8256864be209b5b5f8907efd545_2048_2048_80.jpg'}",,"{""cost"": ""122.00"", ""opentime2"": ""周一至周日 10:30-22:00 2026-02-15至2026-02-17 全天关闭"", ""rating"": ""4.5"", ""open_time"": ""10:30-22:00"", ""meal_ordering"": ""0""}",116.421256,39.904127,4.5,122.00,"http://store.is.autonavi.com/showpic/92215c2552d66c21ddff83a186c888b8,https://aos-comment.amap.com/B000A9DB06/comment/512fc9e98152d3acfe484739aa7ce66a_2048_2048_80.jpg,https://aos-comment.amap.com/B000A9DB06/comment/f2bde8256864be209b5b5f8907efd545_2048_2048_80.jpg"
梦炭·火炉火自助餐(北京apm店),"116.412482,39.914830",王府井大街138号北京apm6F层,13121262234,餐饮服务;外国餐厅;韩国料理,050203,东单,北京市,东城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stdffacff6-e349-4c58-83a4-ce8aa6f01d44&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J05RTJI0/comment/content_media_external_file_1000018339_ss__1750852160924_37203733.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J05RTJI0/comment/9B6A93FF_9399_4CDF_AAAD_D37780824D5D_L0_001_1500_200_1748094772905_84008544.jpg'}",,"{""cost"": ""142.00"", ""opentime2"": ""周一至周日 11:00-21:00"", ""rating"": ""4.6"", ""open_time"": ""11:00-21:00"", ""meal_ordering"": ""0""}",116.412482,39.91483,4.6,142.00,"http://store.is.autonavi.com/query_pic?id=stdffacff6-e349-4c58-83a4-ce8aa6f01d44&user=search&operate=original,https://aos-comment.amap.com/B0J05RTJI0/comment/content_media_external_file_1000018339_ss__1750852160924_37203733.jpg,https://aos-comment.amap.com/B0J05RTJI0/comment/9B6A93FF_9399_4CDF_AAAD_D37780824D5D_L0_001_1500_200_1748094772905_84008544.jpg"
烤肉刘.清真老北京炙子烤肉(前门大栅栏一店),"116.394784,39.895857",大栅栏街41号,18354352386,餐饮服务;中餐厅;清真菜馆,050121,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/0928351caf65a60abc3dbaf56b296eba'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KK0HZO4O/comment/7FCACB57_AD87_4538_B486_1739608D634B_L0_001_1628_200_1766151077950_17616606.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KK0HZO4O/comment/66C8D438_0FF4_4961_B103_344BB7464D14_L0_001_1440_1716_1742717876876_77863244.jpg'}",,"{""cost"": ""73.00"", ""opentime2"": ""周一至周日 09:30-24:00"", ""rating"": ""4.6"", ""open_time"": ""09:30-24:00"", ""meal_ordering"": ""0""}",116.394784,39.895857,4.6,73.00,"https://store.is.autonavi.com/showpic/0928351caf65a60abc3dbaf56b296eba,https://aos-comment.amap.com/B0KK0HZO4O/comment/7FCACB57_AD87_4538_B486_1739608D634B_L0_001_1628_200_1766151077950_17616606.jpg,https://aos-comment.amap.com/B0KK0HZO4O/comment/66C8D438_0FF4_4961_B103_344BB7464D14_L0_001_1440_1716_1742717876876_77863244.jpg"
森隆饭庄(崇文门新世界百货1期店),"116.418099,39.898093",崇文门外大街新世界一期百货4-5层,010-67080205,餐饮服务;中餐厅;浙江菜,050106,花市,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/9e9ddbe7fb01efc55ce5769894bd857f'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFL8WIG9/comment/content_media_external_file_100000770_1770824805202_23700675.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFL8WIG9/comment/content_media_external_file_1000013069_ss__1769327042371_66946918.jpg'}",,"{""cost"": ""138.00"", ""opentime2"": ""周一至周日 10:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""10:00-22:00"", ""meal_ordering"": ""0""}",116.418099,39.898093,4.6,138.00,"https://store.is.autonavi.com/showpic/9e9ddbe7fb01efc55ce5769894bd857f,https://aos-comment.amap.com/B0FFL8WIG9/comment/content_media_external_file_100000770_1770824805202_23700675.jpg,https://aos-comment.amap.com/B0FFL8WIG9/comment/content_media_external_file_1000013069_ss__1769327042371_66946918.jpg"
便宜坊(灯市口店),"116.417555,39.917314",东四南大街157号2楼灯市口地铁站A口出来2层,18518113666,餐饮服务;中餐厅;中餐厅,050100,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st8260593b-c2a1-44b8-b8f9-bc59f4de7ee9&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LA1H1CVL/comment/content_media_external_file_100026961_1772369644881_39591601.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service__1770787405671_25777992_1770787433060_54961497.jpg'}",,"{""cost"": ""142.00"", ""opentime2"": ""周一至周日 11:00-21:30"", ""rating"": ""4.7"", ""open_time"": ""11:00-21:30"", ""meal_ordering"": ""0""}",116.417555,39.917314,4.7,142.00,"http://store.is.autonavi.com/query_pic?id=st8260593b-c2a1-44b8-b8f9-bc59f4de7ee9&user=search&operate=original,https://aos-comment.amap.com/B0LA1H1CVL/comment/content_media_external_file_100026961_1772369644881_39591601.jpg,https://aos-comment.amap.com/comment/content_service__1770787405671_25777992_1770787433060_54961497.jpg"
添好运(北京apm店),"116.411651,39.914205",王府井大街138号北京apm5F层,010-65244049,餐饮服务;快餐厅;茶餐厅,050305,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0I2KAIYWX/comment/content_media_external_file_393934_ss__1764840238537_98600642.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2KAIYWX/comment/7b0b200232046001bc9c1b695ebd03fb_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2KAIYWX/comment/content_media_external_file_393946_ss__1764840238534_44364295.jpg'}",,"{""cost"": ""82.00"", ""opentime2"": ""周一至周日 10:30-21:30 2026-02-09至2026-03-04 10:30-21:30"", ""rating"": ""4.6"", ""open_time"": ""10:30-21:30 10:30-21:30"", ""meal_ordering"": ""0""}",116.411651,39.914205,4.6,82.00,"https://aos-comment.amap.com/B0I2KAIYWX/comment/content_media_external_file_393934_ss__1764840238537_98600642.jpg,https://aos-comment.amap.com/B0I2KAIYWX/comment/7b0b200232046001bc9c1b695ebd03fb_2048_2048_80.jpg,https://aos-comment.amap.com/B0I2KAIYWX/comment/content_media_external_file_393946_ss__1764840238534_44364295.jpg"
新京熹·北京涮肉(北京王府井银泰in88店),"116.411795,39.916692",王府井银泰in88二层202,010-53351113,餐饮服务;中餐厅;火锅店,050117,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4fa024b2601207d519c6e72f6c8c89a4'},{'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I627GLOD/comment/660D9B79_9E2D_4AF6_A719_5E5BCD3CB73C_L0_001_0775AF40-D526-49E2-BF6B-FCE6D998A6C5_1648797852696_cfd55816.jpg'},{'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I627GLOD/comment/14D94EE4_B913_4FC7_8D3B_1D38D2BD91D5_L0_001_018115C2-6EB9-4972-B8FB-AD839C47F886_1648797852696_a42158d8.jpg'}",,"{""cost"": ""129.00"", ""opentime2"": ""11:00-22:00,2026年2月16日至2月23日10:00-22:00"", ""rating"": ""4.5"", ""open_time"": [], ""meal_ordering"": ""0""}",116.411795,39.916692,4.5,129.00,"http://store.is.autonavi.com/showpic/4fa024b2601207d519c6e72f6c8c89a4,https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I627GLOD/comment/660D9B79_9E2D_4AF6_A719_5E5BCD3CB73C_L0_001_0775AF40-D526-49E2-BF6B-FCE6D998A6C5_1648797852696_cfd55816.jpg,https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0I627GLOD/comment/14D94EE4_B913_4FC7_8D3B_1D38D2BD91D5_L0_001_018115C2-6EB9-4972-B8FB-AD839C47F886_1648797852696_a42158d8.jpg"
肯德基(东单店),"116.417727,39.912068",东单北大街63号(东单地铁站F东北口步行390米),010-65123245,餐饮服务;快餐厅;肯德基,050301,东单,北京市,东城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/62e8c0ce15bcc103e31e666dae763967'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d0a87f377c8ddf776cb3cc18d9aed25d'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/71851ae8a3e3e9ef8a48964b8613cb98'}",,"{""cost"": ""28.00"", ""opentime2"": ""周一至周日 06:00-23:00"", ""rating"": ""4.5"", ""open_time"": ""06:00-23:00"", ""meal_ordering"": ""0""}",116.417727,39.912068,4.5,28.00,"http://store.is.autonavi.com/showpic/62e8c0ce15bcc103e31e666dae763967,http://store.is.autonavi.com/showpic/d0a87f377c8ddf776cb3cc18d9aed25d,http://store.is.autonavi.com/showpic/71851ae8a3e3e9ef8a48964b8613cb98"
悠航SLOWBOAT(灯市口店),"116.417347,39.917547",东四南大街157号1层104号(灯市口地铁站A西北口旁),13521883051,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,灯市口,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d2d4301fa78c4372884a14fc375521b4'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/859c30693da0f241cbee35c65c0d1fd4'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFKP9N2D/comment/4ad8a5b26680c513226ec3bb7431a38d_2048_2048_80.jpg'}",,"{""cost"": ""116.00"", ""opentime2"": ""周一至周四 10:00-24:00；周五至周六 10:00-02:00"", ""rating"": ""4.8"", ""open_time"": ""10:00-02:00"", ""meal_ordering"": ""0""}",116.417347,39.917547,4.8,116.00,"http://store.is.autonavi.com/showpic/d2d4301fa78c4372884a14fc375521b4,http://store.is.autonavi.com/showpic/859c30693da0f241cbee35c65c0d1fd4,https://aos-comment.amap.com/B0FFKP9N2D/comment/4ad8a5b26680c513226ec3bb7431a38d_2048_2048_80.jpg"
南通宴餐厅(东单店),"116.420175,39.907175",民生金融中心C座3层(东单地铁站G东南口步行100米),010-85111179;13051718179,餐饮服务;中餐厅;中餐厅,050100,,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0JRMOL42F/comment/cf2a3b85159e8e4ab6832dcc8262491a_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRMOL42F/comment/621dfe0cdb303b9e3dec7299dbc5310e_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRMOL42F/comment/content_media_external_file_102804_ss__1752404340014_85043623.jpg'}",,"{""cost"": ""228.00"", ""opentime2"": ""11:00-13:30；17:00-21:30,2026-02-16至2026-02-2311:00-13:30；17:00-21:00"", ""rating"": ""4.4"", ""open_time"": ""11:00-13:30 17:00-21:30 11:00-13:30 17:00-21:00"", ""meal_ordering"": ""0""}",116.420175,39.907175,4.4,228.00,"https://aos-comment.amap.com/B0JRMOL42F/comment/cf2a3b85159e8e4ab6832dcc8262491a_2048_2048_80.jpg,https://aos-comment.amap.com/B0JRMOL42F/comment/621dfe0cdb303b9e3dec7299dbc5310e_2048_2048_80.jpg,https://aos-comment.amap.com/B0JRMOL42F/comment/content_media_external_file_102804_ss__1752404340014_85043623.jpg"
满恒源·炭火铜锅涮肉(西河沿总店),"116.393954,39.899004",前门西河沿街108号(前门地铁站C西南口步行360米),010-65242969;15188881783,餐饮服务;中餐厅;火锅店,050117,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0KR69XSOV/comment/313dec5cedb7eb933a40f82edb4a965d_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KR69XSOV/comment/7DBD4532_9EB3_493A_87EA_8543129B0B96_L0_001_1500_200_1754517055804_17189856.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KR69XSOV/comment/173522340270_1735223412454_10401457.jpg'}",,"{""cost"": ""83.00"", ""opentime2"": ""10:00-24:00,2026-02-16休息"", ""rating"": ""4.5"", ""open_time"": ""10:00-24:00"", ""meal_ordering"": ""0""}",116.393954,39.899004,4.5,83.00,"https://aos-comment.amap.com/B0KR69XSOV/comment/313dec5cedb7eb933a40f82edb4a965d_2048_2048_80.jpg,https://aos-comment.amap.com/B0KR69XSOV/comment/7DBD4532_9EB3_493A_87EA_8543129B0B96_L0_001_1500_200_1754517055804_17189856.jpg,https://aos-comment.amap.com/B0KR69XSOV/comment/173522340270_1735223412454_10401457.jpg"
便宜坊烤鸭(国瑞购物中心店),"116.419373,39.898817",崇外大街16号便宜坊大厦a座4层,010-67112244,餐饮服务;中餐厅;中餐厅,050100,花市,北京市,东城区,北京市,1,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/06cf43271bf841d0322534dd7e307774'},{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st8260593b-c2a1-44b8-b8f9-bc59f4de7ee9&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K6DH88PP/comment/content_media_external_images_media_16694_ss__1747450182921_71607461.jpg'}",,"{""cost"": [], ""opentime2"": ""周一至周日 11:00-21:00"", ""rating"": ""4.6"", ""open_time"": ""11:00-21:00"", ""meal_ordering"": ""0""}",116.419373,39.898817,4.6,,"http://store.is.autonavi.com/showpic/06cf43271bf841d0322534dd7e307774,http://store.is.autonavi.com/query_pic?id=st8260593b-c2a1-44b8-b8f9-bc59f4de7ee9&user=search&operate=original,https://aos-comment.amap.com/B0K6DH88PP/comment/content_media_external_images_media_16694_ss__1747450182921_71607461.jpg"
左庭右院鲜牛肉火锅(王府井apm店),"116.411861,39.914404",王府井大街138号北京apm五层(费大厨旁),13718078982,餐饮服务;中餐厅;火锅店,050117,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=ste375ae94-fd8f-40b3-8c86-276a53440be5&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K1LLC2W0/comment/content_media_external_file_100017335_1748352230972_18318433.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K1LLC2W0/comment/content_media_external_file_100017334_1748352230972_45438255.jpg'}",,"{""cost"": ""122.00"", ""opentime2"": ""周一至周日 10:30-24:00"", ""rating"": ""4.6"", ""open_time"": ""10:30-24:00"", ""meal_ordering"": ""0""}",116.411861,39.914404,4.6,122.00,"http://store.is.autonavi.com/query_pic?id=ste375ae94-fd8f-40b3-8c86-276a53440be5&user=search&operate=original,https://aos-comment.amap.com/B0K1LLC2W0/comment/content_media_external_file_100017335_1748352230972_18318433.jpg,https://aos-comment.amap.com/B0K1LLC2W0/comment/content_media_external_file_100017334_1748352230972_45438255.jpg"
湛蓝餐厅,"116.421750,39.907311",北京城区建国门内大街26号新闻大厦23层,010-65012777;010-65027177;18518117517,餐饮服务;中餐厅;中餐厅,050100,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0LGFHJ04X/comment/content_media_external_file_1000054591_ss__1757542319674_80112075.jpg'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/372075b520199d7ab9bf4845c2819250'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/ee094421fe6c864163f87564830dad7c'}",,"{""cost"": ""123.00"", ""opentime2"": ""周一至周日 11:00-14:00,17:00-21:30"", ""rating"": ""4.5"", ""open_time"": ""11:00-14:00 17:00-21:30"", ""meal_ordering"": ""0""}",116.42175,39.907311,4.5,123.00,"https://aos-comment.amap.com/B0LGFHJ04X/comment/content_media_external_file_1000054591_ss__1757542319674_80112075.jpg,https://store.is.autonavi.com/showpic/372075b520199d7ab9bf4845c2819250,https://store.is.autonavi.com/showpic/ee094421fe6c864163f87564830dad7c"
